,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
BF18_CC.bmp,0.5642313,0.4562692,0.18298574,0.31820232,0.25622228,0.0,0.22505006,0.08510886,1.0,0.20424627,0.41891983,0.47221178,0.6533199,0.0,0.62565583,0.4636571,0.71528804,0.23904088,0.19891094,0.13238
BF18_CO.bmp,0.52655745,0.37739134,0.2729484,0.29693973,0.5204528,1.0,0.22248107,0.010443342,1.0,0.5860465,0.6930673,0.5087438,0.3791425,1.0,0.4216705,0.025763616,0.9631538,0.63830537,0.0365467,0.09414431
BF18_DC.bmp,0.521181,0.25669244,0.4224735,0.30188435,0.18837118,1.0,0.5629602,0.0015249054,1.0,0.1383241,0.22470914,0.6165518,0.56813306,0.0,0.5882761,0.40465584,0.009316683,0.17320226,0.06648679,0.12426098
BF18_DO.bmp,0.6625138,0.28395343,0.9045172,0.2550557,0.648742,1.0,0.65394896,0.70317054,0.0,0.15280579,0.53117234,0.5751223,0.28636172,1.0,0.7556935,0.009860656,0.99990976,0.9200781,0.15681851,0.59677744
BF18_FC.bmp,0.9235282,0.77485716,0.20301506,0.5548256,0.09709846,0.0,0.08125101,0.0002692783,1.0,0.045733593,0.14518595,0.07799445,0.35964957,0.0,0.18978745,0.14434692,0.89585245,0.30390567,0.10657338,0.07795101
BF18_FO.bmp,0.8496412,0.48627728,0.4639964,0.7416254,0.54121304,0.0,0.21929772,0.12114462,1.0,0.27079192,0.21290667,0.10172869,0.25748014,1.0,0.23081121,0.0049727666,0.99997187,0.83992904,0.16198252,0.12044612
BF18_HC.bmp,0.5815229,0.31597131,0.0552593,0.37812418,0.7674081,1.0,0.38294846,0.0077650174,0.0,0.9487712,0.6754262,0.48259094,0.71437895,0.0,0.44759318,0.73046744,0.31593645,0.28930154,0.21173699,0.063246414
BF18_HE.bmp,0.6276254,0.4526272,0.13311324,0.5981769,0.8484906,1.0,0.31803274,0.99017274,1.0,0.97462183,0.6390814,0.30745986,0.32965708,1.0,0.33351102,0.010937829,0.99971884,0.74764246,0.021113263,0.04817387
BF18_HO.bmp,0.6920102,0.5770359,0.11340861,0.43579105,0.90303636,1.0,0.3302955,0.41003573,0.0,0.98350996,0.66962624,0.27908966,0.22592512,1.0,0.19950977,0.0119876815,0.999288,0.45368293,0.018526308,0.11289099
BF18_NC.bmp,0.5895188,0.4813604,0.118850514,0.29667443,0.1806167,0.0,0.16943437,0.008235451,1.0,0.06878629,0.30159712,0.4227606,0.5476733,0.0,0.35680437,0.34900427,0.36416078,0.14903049,0.030550243,0.102685474
BF18_NO.bmp,0.59468645,0.43482572,0.47385544,0.40580407,0.143627,0.0,0.09714866,0.0023976546,1.0,0.03242427,0.32476515,0.40744123,0.45311624,0.0,0.2717872,0.062165488,0.92640936,0.21919058,0.018949214,0.036295544
BF18_SC.bmp,0.76717913,0.20514108,0.69007576,0.24985465,0.18851188,0.0,0.21941335,0.002565568,1.0,0.22656502,0.13228634,0.6999744,0.70822513,0.0,0.44374967,0.5044726,0.12053804,0.11308725,0.27266884,0.1308996
BF18_SO.bmp,0.90355587,0.6119855,0.2625602,0.3448267,0.480871,1.0,0.30062547,0.054485563,1.0,0.82832813,0.5770373,0.8207514,0.6721468,0.0,0.6608285,0.51481426,0.8820776,0.26025742,0.07865332,0.052169174
BF18_SUR.bmp,0.9324031,0.8345676,0.13734506,0.7309335,0.48321402,0.0,0.115214154,0.13571125,1.0,0.5704888,0.22991082,0.3082824,0.40394267,1.0,0.52556676,0.030985564,0.99975604,0.94977385,0.27192417,0.103605874
BF19_AC.bmp,0.3459938,0.31825382,0.4244415,0.280656,0.2798839,1.0,0.3413719,0.002652117,0.0,0.036836725,0.18509017,0.33932117,0.47584572,0.0,0.3380174,0.29378185,0.22465292,0.2723366,0.09458501,0.27004945
BF19_AO.bmp,0.5638944,0.39147332,0.7345046,0.24856007,0.89199907,1.0,0.7162248,0.6618195,1.0,0.85845196,0.5927923,0.6224778,0.47210878,1.0,0.3874244,0.15783998,0.99837327,0.5041056,0.08935769,0.68527526
BF19_CC.bmp,0.51896465,0.49333686,0.111670814,0.34509212,0.5496646,1.0,0.41228262,0.0118280975,1.0,0.16147597,0.42981648,0.6647797,0.5896519,0.0,0.28526402,0.47835612,0.15969782,0.26706067,0.17108871,0.4738
BF19_CO.bmp,0.48156062,0.4784334,0.13581918,0.3549359,0.6106854,0.0,0.38170886,0.08928308,1.0,0.39911368,0.44390708,0.735811,0.5662624,0.0,0.4378834,0.2879364,0.8942491,0.502663,0.09200294,0.40191117
BF19_DC.bmp,0.34814304,0.29099745,0.6864163,0.28677148,0.6879497,1.0,0.5430184,0.40196073,0.0,0.5557067,0.58729655,0.56490403,0.58999383,0.0,0.28133374,0.70451117,0.07228605,0.3818492,0.14709571,0.8396296
BF19_DO.bmp,0.6857606,0.68388385,0.60206866,0.31477058,0.69991106,1.0,0.39807102,0.98854864,1.0,0.54402685,0.42469493,0.35089025,0.24935004,1.0,0.25937396,0.0116083585,0.99981004,0.8913249,0.06869071,0.14391083
BF19_FC.bmp,0.6029853,0.58373904,0.1489833,0.5188011,0.4900224,0.0,0.20753834,0.41904312,0.0,0.62167245,0.64002186,0.9487152,0.7287557,0.0,0.7435391,0.6623783,0.16228506,0.6635414,0.8784973,0.16985361
BF19_FO.bmp,0.6174662,0.52841175,0.062122464,0.46509254,0.48409036,1.0,0.1830265,0.6808696,0.0,0.6941465,0.23905489,0.32409278,0.47585285,1.0,0.45129701,0.038603187,0.99829024,0.79489076,0.2579132,0.15353283
BF19_HC.bmp,0.4562054,0.38945347,0.32531056,0.31476733,0.89782095,1.0,0.5016026,0.7335717,1.0,0.9147378,0.46633118,0.67110693,0.66611964,0.0,0.3911771,0.5581475,0.5688848,0.31503487,0.11865914,0.46965414
BF19_HE.bmp,0.5282567,0.30012038,0.43906862,0.24992326,0.9180087,1.0,0.5435916,0.9893222,1.0,0.9751408,0.5334903,0.24601206,0.35257146,1.0,0.28442398,0.09995156,0.9998419,0.6885258,0.064046994,0.85703063
BF19_HO.bmp,0.39301583,0.38446987,0.29134238,0.26908234,0.9174607,1.0,0.6403245,0.8190744,1.0,0.97562987,0.7841343,0.6645118,0.36916313,1.0,0.42628455,0.41801566,0.9768106,0.4788883,0.19178715,0.83289444
BF19_NC.bmp,0.60655034,0.435851,0.14025047,0.38793704,0.35037628,0.0,0.32635167,0.027094485,1.0,0.16554941,0.23100576,0.58019346,0.6320125,0.0,0.33173347,0.46596912,0.03366896,0.41754693,0.1747399,0.12796827
BF19_NO.bmp,0.5570513,0.36331016,0.080190934,0.3331986,0.32502773,0.0,0.31060335,0.0029753097,0.0,0.17422406,0.18963587,0.7207774,0.5549327,0.0,0.3785498,0.35171866,0.6271032,0.3630396,0.068728015,0.19197182
BF19_SC.bmp,0.31082797,0.29875344,0.18664704,0.45383382,0.15923804,0.0,0.11404771,0.0016276807,1.0,0.056571454,0.07466007,0.66875327,0.6258129,0.0,0.2166413,0.43828598,0.05881045,0.35172883,0.3208762,0.06118782
BF19_SO.bmp,0.5247887,0.27988437,0.4083014,0.2726996,0.51424336,1.0,0.52359295,0.1215432,1.0,0.41726395,0.63022023,0.8336116,0.4877835,1.0,0.5100299,0.09093411,0.9402298,0.6017377,0.099295504,0.21930794
BF19_SUR.bmp,0.55306035,0.6444903,0.09411701,0.44461772,0.8206964,1.0,0.34410024,0.94021547,1.0,0.9147184,0.6469297,0.5483761,0.46297407,1.0,0.33667767,0.07772186,0.9994979,0.7991035,0.14094205,0.59384817
BF20_AC.bmp,0.51853603,0.25074294,0.884901,0.33608788,0.20192327,1.0,0.2111191,0.0044454644,0.0,0.0546435,0.24022987,0.5700209,0.5415108,0.0,0.45100683,0.5910983,0.43370375,0.050404254,0.12543142,0.047593385
BF20_AO.bmp,0.4168873,0.1303589,0.8888692,0.31843174,0.23822366,1.0,0.184045,0.001741728,0.0,0.0449082,0.1407038,0.24508406,0.47019884,0.0,0.5579969,0.11175114,0.9514679,0.4774581,0.019149264,0.049195886
BF20_CC.bmp,0.57975966,0.43215218,0.21648392,0.39851725,0.17647173,0.0,0.13383414,0.001328589,0.0,0.06310048,0.14325686,0.12658446,0.49283734,0.0,0.42450252,0.3318742,0.42196798,0.11108764,0.055171568,0.0459156
BF20_CO.bmp,0.6026595,0.36347142,0.55071574,0.40301135,0.15092541,0.0,0.09862107,0.0018824161,1.0,0.067544185,0.085833795,0.38737258,0.41330522,1.0,0.32066074,0.16920456,0.9780498,0.6135975,0.06330178,0.057442617
BF20_DC.bmp,0.55026585,0.23591171,0.87167716,0.31197447,0.3696061,0.0,0.49257016,0.009538491,1.0,0.0742816,0.23047209,0.7971142,0.5835846,0.0,0.3977754,0.6551285,0.02633538,0.23027007,0.11044293,0.19853899
BF20_DO.bmp,0.32698786,0.20938031,0.924074,0.24715507,0.6451243,0.0,0.8117286,0.21487138,1.0,0.44323906,0.24292156,0.7832294,0.41970098,1.0,0.5544457,0.07544817,0.99942243,0.6093514,0.0684792,0.44984037
BF20_FC.bmp,0.78676695,0.51196736,0.629457,0.59561884,0.1889131,0.0,0.20965436,0.0013168826,1.0,0.07308273,0.16807033,0.47409615,0.5540948,0.0,0.45208544,0.6085338,0.21559644,0.09252845,0.11164383,0.03352446
BF20_FO.bmp,0.82850915,0.5561391,0.1624548,0.39112574,0.22722083,0.0,0.14422603,0.0038433177,0.0,0.13020994,0.28092533,0.4252115,0.38954473,0.0,0.31653932,0.26221585,0.9786405,0.37591124,0.06962351,0.0818502
BF20_HC.bmp,0.56441545,0.23934373,0.6802754,0.24259295,0.7025848,1.0,0.72694486,0.69559056,1.0,0.58334863,0.82148975,0.67858386,0.59654546,0.0,0.3870747,0.15686746,0.8943882,0.28325692,0.024848083,0.18057223
BF20_HE.bmp,0.4782897,0.23692055,0.4901939,0.3173264,0.8625714,1.0,0.74941725,0.7208776,1.0,0.93549377,0.579098,0.24825515,0.31445482,1.0,0.2892407,0.036832664,0.9994628,0.8569066,0.058607377,0.4025651
BF20_HO.bmp,0.44542012,0.30893022,0.22677694,0.2672555,0.77484834,0.0,0.61531997,0.8055803,0.0,0.88005567,0.7349394,0.46217442,0.33611977,1.0,0.47831702,0.10621933,0.99806744,0.62022287,0.024553495,0.7878975
BF20_NC.bmp,0.49096337,0.30103278,0.23958519,0.34794885,0.24589202,1.0,0.30532238,0.017994689,1.0,0.07886171,0.4026742,0.4240496,0.74046427,0.0,0.6212606,0.5807347,0.34867284,0.0631827,0.05310335,0.107340604
BF20_NO.bmp,0.60234785,0.40555194,0.5380111,0.38142985,0.1287494,0.0,0.16233478,0.0116443755,0.0,0.083756655,0.095758185,0.381178,0.41970506,1.0,0.31364483,0.22460243,0.95472854,0.24712634,0.10270256,0.047809538
BF20_SC.bmp,0.6773535,0.4192519,0.6213735,0.38633743,0.13569912,0.0,0.22507253,0.008756626,1.0,0.048240777,0.10878913,0.5535873,0.51051474,0.0,0.2977316,0.59821147,0.58332896,0.15902644,0.10890293,0.07045922
BF20_SO.bmp,0.69322675,0.26184815,0.64987403,0.33249408,0.17179054,0.0,0.21309482,0.029960567,1.0,0.0697847,0.062271375,0.5622388,0.4837897,0.0,0.37138683,0.63572115,0.34953284,0.19413681,0.09569117,0.047696915
BF20_SUR.bmp,0.7830139,0.5062752,0.19657744,0.3054485,0.34109986,0.0,0.19596422,0.25302422,1.0,0.36688003,0.17984714,0.19870503,0.24173585,1.0,0.24753621,0.007423157,0.9999553,0.88349766,0.12929747,0.17569199
BF21_AC.bmp,0.44471258,0.09942452,0.4266388,0.3262212,0.20429678,1.0,0.19749227,0.14372686,1.0,0.13934918,0.48075107,0.49531382,0.49261668,0.0,0.39954734,0.37003443,0.993654,0.32145545,0.5120895,0.08625951
BF21_AO.bmp,0.54865515,0.33766353,0.65311736,0.37638438,0.69064534,1.0,0.68931305,0.47058645,0.0,0.7172398,0.66731274,0.45300543,0.20961466,1.0,0.31848675,0.008864029,0.99999154,0.9069503,0.037238102,0.35916448
BF21_CC.bmp,0.5417632,0.2098482,0.14302243,0.33827347,0.38284776,0.0,0.14185447,0.023983171,1.0,0.80673933,0.29384363,0.48507828,0.70300424,0.0,0.5194521,0.11645186,0.9041936,0.58068,0.082953386,0.06273757
BF21_CO.bmp,0.47188494,0.27962437,0.06910894,0.34977794,0.5363506,1.0,0.14643669,0.037181485,1.0,0.76979893,0.4603987,0.41330922,0.32882738,1.0,0.24684975,0.012311572,0.99918884,0.8229353,0.14066117,0.026897011
BF21_DC.bmp,0.49974003,0.17782278,0.5703998,0.26449773,0.59862477,1.0,0.66179425,0.1256295,1.0,0.71198374,0.6098154,0.87493354,0.7555449,0.0,0.6192329,0.13571003,0.982474,0.39968425,0.06147583,0.54536605
BF21_DO.bmp,0.70576274,0.5859358,0.29874203,0.3777391,0.5234907,1.0,0.5768838,0.9307872,0.0,0.7450486,0.62895334,0.26792344,0.2456351,1.0,0.36539888,0.0075569334,0.9999862,0.9415469,0.046392802,0.47222444
BF21_FC.bmp,0.9352427,0.76872015,0.11652781,0.5719085,0.1841578,0.0,0.10429025,0.033274133,1.0,0.18740143,0.38500968,0.72305924,0.45367515,0.0,0.273726,0.2852258,0.92013323,0.29723725,0.19879489,0.07241766
BF21_FO.bmp,0.87059945,0.7172455,0.30014363,0.3516038,0.73624986,1.0,0.31158048,0.96355546,0.0,0.84136444,0.5958151,0.7797259,0.20445493,1.0,0.40493333,0.0045754667,0.9998185,0.93822515,0.047761533,0.11774678
BF21_HC.bmp,0.5070485,0.23209701,0.21289513,0.3353782,0.72641784,1.0,0.24847181,0.051391423,1.0,0.9066296,0.6884047,0.629136,0.5893782,1.0,0.5632809,0.3455122,0.8863724,0.4722373,0.17090012,0.03719632
BF21_HE.bmp,0.4614745,0.38138875,0.12192638,0.27641115,0.9077983,1.0,0.31755674,0.3361027,1.0,0.98012906,0.79678714,0.22825731,0.2740878,1.0,0.27290905,0.018618638,0.99944633,0.7516522,0.034091096,0.027153216
BF21_HO.bmp,0.48821297,0.31158772,0.08361677,0.32342026,0.9190784,1.0,0.4137415,0.62566876,1.0,0.9864435,0.6884488,0.20142038,0.26598635,1.0,0.203772,0.015420736,0.9993895,0.73022467,0.018192159,0.033820163
BF21_NC.bmp,0.50990087,0.1869132,0.11286982,0.34844875,0.10562303,0.0,0.12780276,0.013708283,1.0,0.105708845,0.20319578,0.7344145,0.5355978,0.0,0.32659125,0.27883077,0.986927,0.24928436,0.12636134,0.0719697
BF21_NO.bmp,0.6118196,0.29250187,0.23604153,0.3474537,0.19792719,0.0,0.115634836,0.036842983,1.0,0.23129176,0.25628477,0.35824695,0.3384956,1.0,0.42185208,0.030140128,0.9991547,0.8653267,0.16439416,0.07419004
BF21_SUR.bmp,0.84600896,0.71577424,0.08852609,0.6544267,0.52707326,0.0,0.21271956,0.9745764,1.0,0.57909226,0.4849323,0.46118215,0.19434752,1.0,0.32975757,0.0036668498,0.9998337,0.93737835,0.1288734,0.17206283
BF22_AC.bmp,0.2653673,0.14162998,0.96854043,0.22668424,0.47817343,1.0,0.7759732,0.7493741,1.0,0.30675927,0.50608027,0.44371906,0.4406851,1.0,0.53790575,0.099593855,0.97734374,0.48514453,0.0740872,0.8309992
BF22_AO.bmp,0.5763359,0.48920023,0.80446655,0.27829677,0.380147,1.0,0.7876063,0.90909415,1.0,0.26467925,0.39435548,0.49646506,0.2541573,1.0,0.34564638,0.009711067,0.9999707,0.91607535,0.10872692,0.83238244
BF22_CC.bmp,0.7972731,0.4928613,0.2076035,0.3874965,0.139955,0.0,0.15560393,0.03629914,1.0,0.049416803,0.180112,0.20336716,0.43949565,0.0,0.2622915,0.030312182,0.72189265,0.49171403,0.13679712,0.12971005
BF22_CO.bmp,0.77549285,0.50024194,0.070412636,0.46093187,0.42057756,0.0,0.18075755,0.11254049,1.0,0.5132245,0.5757942,0.17846389,0.33205125,1.0,0.33436403,0.034724362,0.99887115,0.8375671,0.022569548,0.11202474
BF22_DC.bmp,0.6192433,0.17328812,0.8070322,0.33374077,0.31031218,0.0,0.17518705,0.96127385,1.0,0.45706207,0.43964383,0.735915,0.5999069,1.0,0.8203836,0.17862059,0.9931005,0.7250968,0.19963904,0.031506386
BF22_DO.bmp,0.6953077,0.31433928,0.8196788,0.28204823,0.6001789,1.0,0.4209072,0.79670167,1.0,0.4965427,0.34142464,0.28231567,0.2332643,1.0,0.25142112,0.019082962,0.9998865,0.9042965,0.21726432,0.503272
BF22_FC.bmp,0.9035553,0.8065611,0.14609976,0.59747267,0.334393,0.0,0.16546045,0.364596,1.0,0.49962845,0.5577724,0.599197,0.7506416,1.0,0.84498954,0.48145372,0.9619368,0.8506744,0.24066047,0.07206409
BF22_FO.bmp,0.8733571,0.7703832,0.28999683,0.49399626,0.65195376,1.0,0.43744034,0.92984504,1.0,0.68123215,0.32935405,0.46892422,0.1993108,1.0,0.4133049,0.006656948,0.99997234,0.9165644,0.22849467,0.24117737
BF22_HC.bmp,0.44156015,0.48336598,0.060444936,0.2754566,0.88840353,1.0,0.42622486,0.60000616,1.0,0.9759531,0.595193,0.4217647,0.4969683,0.0,0.3852254,0.4427129,0.6028143,0.19889747,0.653109,0.5444052
BF22_HE.bmp,0.6765339,0.6575128,0.48467743,0.3305777,0.91751635,1.0,0.6617642,0.99217504,1.0,0.929225,0.6721681,0.1968144,0.1944702,1.0,0.12356112,0.005534511,0.99997497,0.8255607,0.019714797,0.8021776
BF22_HO.bmp,0.34384704,0.24055381,0.38163602,0.2675021,0.91267323,1.0,0.6141262,0.78826916,1.0,0.9778031,0.810742,0.17943296,0.36774474,1.0,0.33857518,0.1032996,0.9997141,0.6515595,0.087578095,0.8849177
BF22_NC.bmp,0.6403169,0.5812158,0.08720635,0.60817724,0.06616203,0.0,0.09750292,0.12329019,1.0,0.058400016,0.16603905,0.43395612,0.4695014,0.0,0.29415882,0.12888819,0.8993797,0.37915438,0.18261993,0.03534438
BF22_NO.bmp,0.6495886,0.5158621,0.15968634,0.50917065,0.09047904,0.0,0.11221906,0.017315358,0.0,0.036862016,0.10100907,0.2149223,0.36549944,1.0,0.20213646,0.02368025,0.9202309,0.79945195,0.011062751,0.06488557
BF22_SC.bmp,0.8719623,0.7414096,0.10770025,0.5008009,0.070768744,0.0,0.099233195,0.0010841334,0.0,0.039344884,0.20773873,0.35790253,0.548323,0.0,0.46904987,0.12864535,0.9026213,0.14437595,0.19270785,0.06386876
BF22_SO.bmp,0.8035661,0.45407408,0.3498626,0.2997399,0.578459,0.0,0.4004638,0.2163475,0.0,0.68095577,0.741093,0.5696687,0.3284303,1.0,0.54155785,0.007135316,0.9999689,0.8903314,0.13188073,0.640705
BF22_SUR.bmp,0.82797444,0.6995648,0.14761496,0.60490626,0.76272416,0.0,0.2464676,0.9346552,0.0,0.89428294,0.73641104,0.37911528,0.24420267,1.0,0.27982375,0.010910203,0.99992204,0.87425107,0.038103186,0.24382626
BM01_AC.bmp,0.5140688,0.3120192,0.7684036,0.2566429,0.16109656,0.0,0.2174793,0.017173111,0.0,0.132256,0.23999949,0.61880404,0.5843404,0.0,0.62750536,0.50193745,0.25405654,0.36235386,0.27657053,0.13482457
BM01_AO.bmp,0.4833488,0.20687346,0.8549417,0.21367124,0.91311944,1.0,0.7743021,0.9824011,0.0,0.91414267,0.64298636,0.643175,0.3390322,1.0,0.38065878,0.030672641,0.9993906,0.7757646,0.057745542,0.769973
BM01_CC.bmp,0.59895104,0.31195068,0.09271496,0.32248983,0.62017864,0.0,0.3528104,0.584962,0.0,0.7028118,0.45786417,0.540361,0.6561223,1.0,0.44764522,0.44658715,0.9982362,0.7864854,0.044361748,0.06823848
BM01_CO.bmp,0.4912976,0.1847161,0.60435706,0.28636244,0.29017472,0.0,0.13640682,0.6478796,1.0,0.2232675,0.161959,0.6064007,0.3455887,1.0,0.506796,0.047043193,0.99903893,0.8740498,0.01037923,0.1495715
BM01_DC.bmp,0.30202866,0.29349804,0.61913043,0.22585428,0.27332088,1.0,0.57507366,0.4306105,1.0,0.30190438,0.18909805,0.8842139,0.6870568,0.0,0.6003547,0.5958778,0.7141356,0.25209355,0.44354594,0.6882257
BM01_DO.bmp,0.55209035,0.36206716,0.709828,0.25642705,0.56620747,1.0,0.5834829,0.8407779,1.0,0.26048353,0.116071925,0.6226215,0.2536958,1.0,0.369663,0.008066283,0.9997912,0.9240498,0.08561619,0.8330819
BM01_FC.bmp,0.8994342,0.72112095,0.09421617,0.7166636,0.19418675,0.0,0.15136643,0.04053076,1.0,0.11840769,0.18423954,0.41565925,0.5634847,0.0,0.2645749,0.26520497,0.9860428,0.762962,0.052193258,0.099730276
BM01_FO.bmp,0.9236221,0.8788556,0.22973485,0.71774006,0.2911246,0.0,0.16690435,0.002180354,1.0,0.3717483,0.12313447,0.62869215,0.36567265,1.0,0.4190905,0.03319006,0.99888176,0.9289923,0.086935505,0.14266616
BM01_HC.bmp,0.433372,0.45912004,0.18589945,0.28818762,0.7944455,0.0,0.3000448,0.791124,1.0,0.9355452,0.5581798,0.745168,0.7098884,0.0,0.4427765,0.38739827,0.9728081,0.67741275,0.053225834,0.3569503
BM01_HE.bmp,0.5041351,0.5845501,0.22655842,0.23829356,0.9510089,1.0,0.53442305,0.96344835,0.0,0.9896646,0.74952364,0.14045656,0.19759923,1.0,0.21633184,0.005407228,0.99999595,0.74338496,0.025676133,0.46929306
BM01_HO.bmp,0.3005613,0.23622754,0.14603771,0.24245305,0.95264965,1.0,0.46404833,0.96710604,1.0,0.98185825,0.81215435,0.24344748,0.2837223,1.0,0.4714289,0.021891633,0.99999774,0.8322211,0.038358647,0.829997
BM01_NC.bmp,0.4624703,0.306583,0.35740182,0.27531886,0.19866338,0.0,0.16850615,0.029924018,1.0,0.18641819,0.14609493,0.65966636,0.42735267,0.0,0.3612426,0.06610149,0.6987293,0.59451133,0.05299888,0.058914684
BM01_NO.bmp,0.49049383,0.30090955,0.47474927,0.28349194,0.28777686,0.0,0.16958112,0.13207719,0.0,0.21512532,0.17003058,0.5817424,0.50408745,1.0,0.4303979,0.047284897,0.993113,0.7768809,0.05863073,0.11108747
BM01_SC.bmp,0.57270455,0.30752793,0.5799271,0.2199997,0.19724134,0.0,0.33166352,0.3325998,0.0,0.1851099,0.29299188,0.6600816,0.52977365,0.0,0.47858718,0.23337176,0.40047553,0.509863,0.0533226,0.44276345
BM01_SO.bmp,0.4612008,0.45824572,0.88376975,0.23973955,0.48189574,1.0,0.62335837,0.5897479,1.0,0.18834646,0.21933515,0.4742856,0.28382978,1.0,0.48912665,0.022999674,0.9998919,0.9165097,0.06431355,0.8115499
BM01_SUR.bmp,0.8956939,0.8021125,0.35192677,0.750461,0.34438616,0.0,0.14657293,0.41308022,0.0,0.27467155,0.102123894,0.70924795,0.34973997,1.0,0.3938621,0.0069227996,0.99998605,0.8957236,0.24352063,0.14746177
BM02_AC.bmp,0.5490713,0.3516528,0.250746,0.31784803,0.8353146,1.0,0.35962003,0.012356149,1.0,0.9023383,0.5664801,0.67556715,0.77581483,1.0,0.6675214,0.8806148,0.42225206,0.62070775,0.7863925,0.30899495
BM02_AO.bmp,0.44071195,0.31677613,0.19388826,0.32167336,0.698244,1.0,0.3817396,0.735125,1.0,0.8885909,0.19352892,0.656,0.40312296,1.0,0.5406286,0.018380724,0.9999633,0.6171849,0.07404759,0.054633133
BM02_CC.bmp,0.38373843,0.11344294,0.43731058,0.318741,0.23105045,0.0,0.16897315,0.0075075887,1.0,0.055802923,0.12811086,0.17439647,0.5823989,0.0,0.36920276,0.03731843,0.32359773,0.3923158,0.07796708,0.07246255
BM02_CO.bmp,0.4351326,0.15663353,0.41950983,0.299283,0.27399647,0.0,0.14894316,0.0056631835,1.0,0.09104991,0.12343833,0.3268144,0.36138892,0.0,0.31013,0.028493851,0.98706156,0.7677642,0.046760134,0.11586585
BM02_DC.bmp,0.61818534,0.21353872,0.8132345,0.28285164,0.35248068,1.0,0.59522027,0.8485383,1.0,0.32607877,0.25167677,0.8278703,0.6565721,0.0,0.45898092,0.7234083,0.59431773,0.33724505,0.24521239,0.48672512
BM02_DO.bmp,0.54341036,0.30950904,0.6967311,0.27647793,0.28708127,0.0,0.5011396,0.5321263,1.0,0.33815056,0.18930845,0.6981007,0.46923584,1.0,0.47085506,0.07303309,0.9997832,0.9461787,0.095587894,0.84990245
BM02_FC.bmp,0.8162934,0.51790845,0.40703946,0.46702656,0.25566903,1.0,0.20600003,0.0076405685,1.0,0.3561389,0.3719081,0.67394143,0.65427625,0.0,0.4625913,0.54935145,0.14139804,0.3447791,0.12828884,0.08456205
BM02_FO.bmp,0.77156496,0.40176964,0.54920983,0.42052236,0.36236238,1.0,0.5364248,0.64393866,1.0,0.22635427,0.285342,0.25750923,0.26626647,1.0,0.4333091,0.01962295,0.99998236,0.75212,0.04581453,0.80515
BM02_HC.bmp,0.30334726,0.14924479,0.21601915,0.23465735,0.7417324,1.0,0.28911293,0.63555485,1.0,0.8458126,0.7160513,0.13549867,0.6759203,0.0,0.64539975,0.32855904,0.8620507,0.15864813,0.04433894,0.10135861
BM02_HO.bmp,0.35753718,0.33448204,0.2911295,0.24866782,0.93001604,0.0,0.602785,0.8421855,1.0,0.97328305,0.7779535,0.3196893,0.35226163,1.0,0.27022493,0.098649666,0.9999255,0.46254638,0.08689044,0.86576146
BM02_NC.bmp,0.3568105,0.13504726,0.46801212,0.32155582,0.20631795,0.0,0.18293895,0.001769902,1.0,0.1289944,0.10071748,0.4181351,0.4772557,0.0,0.44672698,0.034459006,0.79872745,0.7123352,0.07069736,0.099389836
BM02_NO.bmp,0.24216676,0.11794806,0.585265,0.3154039,0.30425707,0.0,0.15377517,0.052865464,1.0,0.11820316,0.10053076,0.5372938,0.42857364,1.0,0.38065526,0.021004047,0.99913317,0.8825553,0.06783173,0.11944967
BM02_SC.bmp,0.7403427,0.16636308,0.50574464,0.4003034,0.18249911,0.0,0.12764181,0.018328728,1.0,0.043890867,0.07058638,0.46403065,0.58353966,0.0,0.5109561,0.14167483,0.7792716,0.18714061,0.11830189,0.09002117
BM02_SO.bmp,0.70733047,0.1902784,0.8823288,0.295743,0.30587038,1.0,0.47371963,0.057707794,1.0,0.29924113,0.21094543,0.537435,0.39692986,1.0,0.3884203,0.023028739,0.999806,0.92774737,0.07924986,0.83905447
BM02_SUR.bmp,0.8779254,0.66334826,0.422994,0.51049966,0.26029754,0.0,0.24409376,0.0047249775,1.0,0.110992014,0.1744968,0.084747404,0.21509397,1.0,0.1955787,0.0053205113,0.9999709,0.8535106,0.022556338,0.19079356
BM03_AC.bmp,0.61210304,0.21499598,0.21187437,0.38472328,0.24372736,0.0,0.19085267,0.2886538,1.0,0.08644524,0.2484809,0.40981388,0.55820537,0.0,0.40815187,0.6424384,0.004743689,0.14968029,0.045616522,0.057717063
BM03_AO.bmp,0.432409,0.27866316,0.14871174,0.26922557,0.88634366,1.0,0.42661616,0.9545065,1.0,0.9254938,0.73597425,0.55187744,0.52112705,0.0,0.55935025,0.4978341,0.85114354,0.3096454,0.13419846,0.21612918
BM03_CC.bmp,0.6268537,0.2756526,0.114774354,0.3096112,0.5959564,0.0,0.2491319,0.008726159,0.0,0.39382377,0.21066836,0.24959882,0.5833129,0.0,0.22846475,0.68570244,0.5334168,0.15873392,0.046690606,0.10603732
BM03_CO.bmp,0.65258455,0.2816037,0.18745105,0.3758533,0.59291536,0.0,0.242256,0.054537922,1.0,0.43031254,0.46050292,0.4912654,0.46276635,0.0,0.25006273,0.2832486,0.5038359,0.23955444,0.014885254,0.04750591
